id,crime_count,avg_distance
way/361830073,10.040000000000001,0.00020986512663112719
way/361830074,24.33,0.001245831680293004
way/362189948,4.0,0.00012369958072145815
way/365092620,1.33,6.974998208790983e-05
way/366337500,1.0,0.0015553705185615708
way/367768991,1.67,0.0008460793461593525
way/369143576,14.68,0.0006307968797793715
way/369529905,5.0,0.0023617972187826705
way/370317313,75.16,0.0012470293273353409
way/370317315,101.87,0.0007776557995942484
way/370371621,6.67,0.0001779205627191636
way/370371622,6.33,0.00010545555826655265
way/370371625,2.0,0.00019717235388651763
way/370376230,5.5,3.795575377884771e-05
way/370376232,15.05,0.0024240886817734294
way/370386301,71.34,0.0007374599113700176
way/370386302,1.0,0.0001366067714386668
way/371435847,9.1,0.00027174284204432484
way/371602523,50.760000000000005,0.0017258609472126708
way/376413683,1.67,0.00035614000056565144
way/376413684,1.33,4.192230909767127e-05
way/380520408,254.29,0.0006374164258936238
way/381165743,21.58,0.00010752552431011174
way/385059164,120.17999999999999,0.002375328765455498
way/385059165,1.0,0.00027486207450348765
way/385744392,1.5,0.00012813773839433372
way/385941073,4.0,0.00010008287892057426
way/387191087,1.0,0.0007761724163965241
way/389396742,3.0,0.0012982821452933782
way/38940087,6.73,0.0003087447597808724
way/38942660,2.0,0.0003884823510073754
way/38943947,189.85999999999999,0.0009904587896210832
way/38944615,1.0,0.0002590482580517024
way/38944616,1.0,0.000309114558048225
way/38944619,6.0,0.00032719843121720073
way/38944620,7.5,0.0006753562826732169
way/38944623,25.0,0.0011093734149073104
way/38944625,71.00999999999999,0.0008007947181378748
way/38945230,2.0,0.00018468740140137026
way/38945231,1.0,0.00017323279135402232
way/38945240,10.030000000000001,0.00041595930920166734
way/38945244,6.08,0.0003426683860367915
way/38945250,2.0,0.00014857541826853333
way/38945818,16.66,0.001397286082707226
way/389491039,2.75,0.0022049379108888003
way/38970413,1.33,3.243593686430118e-05
way/38970415,4.0,0.00030146977901111685
way/38974046,1.0,3.884018539018294e-05
way/38974051,4.71,0.00022831841801063826
way/38974419,96.69000000000001,0.0006021278006330778
way/38974970,1.0,7.134045136645439e-05
way/38974972,19.09,0.0001813138584274951
way/38974973,2.0,7.005996041831096e-05
way/38974975,146.01,0.001378554157169182
way/38974978,1.0,9.450359781679013e-05
way/38976077,4.75,0.00016352528979800163
way/38976086,4.29,0.00039997462419508623
way/38976112,1.0,7.347414511178295e-05
way/38976991,3.0,0.00011109849405977391
way/38978406,4.859999999999999,0.0007990651631682977
way/38978512,2.25,0.0003680892617312468
way/38978515,17.21,0.00011974641287016475
way/38980988,5.0,0.0004406415777051655
way/38981774,1.5,7.45184540931882e-05
way/38983358,6.0,0.0014966159474091574
way/38984598,1.0,7.861628330252641e-05
way/38984602,9.57,0.0005411765061753307
way/38984603,9.5,0.000344895054010017
way/38985086,1.0,0.00012079838573350851
way/38985092,1.0,2.1423818514271252e-05
way/38985100,8.0,0.002447963401813037
way/38985101,5.0,0.0018277970560254923
way/39005913,4.33,0.00030618677495576683
way/39007581,7.0,0.0022835873165878316
way/39007582,5.0,0.0015518448342533566
way/39007583,1.0,0.0008498339720130187
way/39007600,4.0,0.002019390720346369
way/39007689,62.5,0.0021129579088740103
way/39008207,5.0,0.0020011621163405777
way/39008208,5.0,0.0019934179374266254
way/39160299,2.0,7.744426925723996e-05
way/39160303,2.0,3.3459826631429166e-05
way/39160305,1.33,4.852226293786723e-05
way/39160308,3.5,7.445731386005362e-05
way/39160309,1.0,0.0001213451688257976
way/39160883,1.0,2.7044038158768518e-05
way/39160892,1.0,0.00026747644756151606
way/39160896,1.0,0.00012010049958176932
way/39160900,2.0,5.764739232029813e-05
way/39160903,5.0,8.97873963436714e-05
way/39160907,1.0,0.0002086277066935579
way/39169033,1.0,5.7901381675213854e-05
way/39169053,1.0,0.0001743421922591112
way/393064875,1.67,0.0008782353443084106
way/393064876,1.0,0.00010842199962033572
way/39441447,6.83,0.00034053048761367656
way/39441455,14.58,0.0003002182577785751
way/39447068,141.61999999999998,0.00030468574085078546
way/39447070,3.2,9.17279342695163e-05
way/39449296,5.75,0.0002376521077922794
way/39450663,16.66,0.0023292778175429633
way/39450666,320.90000000000003,0.0025724761147708497
way/39512812,253.24000000000004,0.001715941759010024
way/39512817,4.0,0.00020806290477861313
way/398625449,55.86,0.0014058748632720247
way/40010290,23.0,0.0007010513561091429
way/40010300,1.0,0.0001008007936489651
way/40791061,12.33,0.0016372064066585185
way/40860495,34.519999999999996,0.0001509760126253151
way/40867711,148.54999999999998,0.000380192208568065
way/40868318,44.12,0.000219040950159286
way/40897307,2.0,0.003645313105657587
way/40897309,40.4,0.003598623283040973
way/40929764,4.43,0.00010890000000074451
way/40929765,1.0,0.0003537945449273238
way/410400744,3.33,0.00021539324077050724
way/412168566,1.0,0.0019412480341194016
way/412168586,2.5,0.003196404815539277
way/412168598,3.67,0.0006376928836533486
way/412175610,3.86,0.0003942898426363204
way/412175611,66.77,0.0012609631149936287
way/412206740,3.0,0.0003775492683079835
way/412222823,1.0,0.00028509936863308367
way/412224746,2.0,0.0009022545206287834
way/412224749,3.4,0.0013294613947045497
way/412224751,3.0,0.0011052248281870143
way/41312519,1.5,0.0002904143419416754
way/41312523,9.57,0.0002247107560372023
way/41312582,18.78,0.0002443387715917513
way/41312607,151.57999999999998,0.0017815379293699058
way/41446011,1.0,9.16609513425749e-05
way/41505331,1.0,1.8901058143639372e-05
way/41505332,38.5,0.0037975717550642043
way/41544475,194.49,0.0015882044912157933
way/41545414,4.0,0.0003897325339389699
way/41545422,116.62999999999998,0.0008533870688558392
way/41545424,2.67,0.00022594213537899195
way/41546874,1.0,0.0024452708847831294
way/41546913,29.14,0.0004503090683592061
way/41546916,1.0,0.00012756978481956877
way/41546921,7.68,9.67779434223925e-05
way/41546924,6.67,0.0002106867513233923
way/41546926,10.0,0.00013212152240435354
way/41546927,237.36,0.0015384037043133414
way/41546928,4.0,0.00021417074759737966
way/41566959,2.0,9.267177976552515e-05
way/41566960,2.67,0.0002908663266877964
way/42003659,2.0,0.00019962594172962856
way/42003660,8.0,0.0008312537057114671
way/42003661,2.0,8.390813495999158e-05
way/42003663,68.22999999999999,0.001122746458505308
way/42003666,1.0,0.0021520755586263074
way/42003667,3.29,0.0009089042743917302
way/42003669,1.0,0.00040188558074172776
way/42003670,12.5,0.0008510924188058182
way/42003673,1.0,8.936940192634377e-05
way/42003676,1.0,0.0010486391657742744
way/42003677,1.25,0.0001621177658176378
way/42003679,27.720000000000002,0.00020654539443251083
way/42003681,2.33,0.0001496495769500284
way/42003682,2.0,0.0002113139881487936
way/42003685,1.5,0.00020901399474369827
way/42003687,1.57,0.0010095409848047358
way/42003692,3.0,0.000519465095166824
way/42003725,8.1,0.00044183759316883766
way/42003726,4.0,0.0004268866688996503
way/42003874,52.31999999999999,0.0016191514979978616
way/42003876,2.0,0.0004509027189321093
way/42003887,3.0,3.311018437692047e-05
way/42003903,7.5,0.0014357359886726247
way/42003905,2.0,4.444856483503587e-05
way/42003915,3.0,0.0005821261430921043
way/42003921,15.5,0.0006180442683585066
way/42003934,6.0,0.0012801076506183682
way/42003937,2.29,8.901561659564432e-05
way/42003939,2.57,4.4721359627743835e-06
way/42003944,13.47,0.003500116100040393
way/42003945,40.7,0.0021716770523062265
way/42003949,49.33,0.0010222974914991677
way/42003950,1.0,0.0002873384937616795
way/42003951,160.57999999999998,0.0028362725802312553
way/42003952,2.75,1.881754500870373e-05
way/42004038,32.0,0.001684913412534899
way/42004044,7.0,0.003741347908224985
way/42004246,1.0,0.00017496128142670218
way/42004247,1.0,0.00017061714450928938
way/42004250,1.0,3.0479501302171938e-05
way/42004254,1.0,0.0020558397311081886
way/42004255,5.07,0.00022439891163292033
way/42004256,17.84,0.0002777169109179931
way/42004257,4.17,0.0002357680427982663
way/42004258,141.02,0.001095628628388376
way/42004259,1.0,6.360770393099022e-05
way/42004263,87.0,0.0024187996913260577
way/42004264,16.5,0.001763108413344243
way/42106698,2.5,0.00019932578646642576
way/42112851,3.92,0.0007696787331100859
way/421674617,1.0,4.815610031215684e-05
way/421674625,3.0,0.0004677295030853883
way/421674631,9.13,0.0009899247255746467
way/422300227,7.67,0.0001236874392518559
way/422302241,10.25,0.0011604515669896656
way/42267027,2.0,0.0005316346914468017
way/42267031,50.309999999999995,0.0021344018028495782
way/422709253,15.5,0.0005481001516792868
way/422710712,27.419999999999995,0.00024947519830580226
way/422711472,1.0,0.00027758640096329064
way/422711473,5.33,0.00014885429067444772
way/422711474,1.0,2.2023850706601763e-05
way/422711475,7.83,0.0001317848981151385
way/423236891,6.0,0.0010995184326874237
way/423236892,1.0,9.240703435979459e-05
way/423236894,30.75,0.0021426887787869405
way/423237112,11.83,0.00021302321472788663
way/423237113,12.58,0.0018576938657394234
way/423967189,2.5,0.0006429466740121613
way/423967190,43.0,0.0032994998529629685
way/424164912,22.83,0.0005056342264982673
way/42509020,2.33,0.0002980440472536751
way/42739245,119.19,0.0021921798816815375
way/42739922,54.59,0.0010113232941292417
way/42904098,5.67,8.475754098581596e-05
way/431441735,10.25,0.0007887147804787888
way/431441736,41.59,0.0009406787546315297
way/431441737,4.0,0.00016932991292042856
way/431571132,51.97,0.000536964330112007
way/431571133,8.5,0.0003013795697407581
way/431571134,1.8,9.999999974752427e-07
way/431571135,8.34,0.00017142333272076896
way/431571136,4.5,0.00010605789558897343
way/431571138,7.0,0.0001913297097350731
way/431571139,10.43,0.0007305885452961433
way/434686655,1.0,0.0001304477289984562
way/434707605,3.14,0.001099298148827105
way/434839148,55.22,0.002074522488987551
way/435048739,2.0,0.0017170533858958989
way/435073982,9.0,0.00036204142374027465
way/43520060,3.6,4.884669873514625e-06
way/435349852,51.88000000000001,0.0003143676988778694
way/435586505,66.23,0.0002301138238075395
way/435591243,2.0,0.00015836380787139762
way/436802949,3.0,0.0010898545032600193
way/436803293,137.04000000000002,0.0016405281672076516
way/436803684,1.0,0.00031590283316302963
way/436803686,1.4,0.0005865844355196001
way/436803689,2.0,0.00018026119938240455
way/436804079,3.0,0.0014629309684834571
way/436808888,2.0,0.0006249753681162625
way/436836583,4.0,0.00032702032368076386
way/437094985,4.0,0.0011459050815672688
way/437094987,1.0,0.0012748039064905867
way/437105444,1.0,0.00011249662217891673
way/437105445,2.0,0.0036470509683927638
way/437105446,3.33,0.0001346691873201207
way/437105447,1.0,0.0010932319058410934
way/437108419,2.5,0.0024613781243827512
way/437108422,5.0,0.0010538108580635179
way/437108423,7.0,0.001898600532088527
way/437108424,3.0,0.0027748535859551064
way/437108426,30.659999999999997,0.0019799926191525633
way/437108428,7.5,0.0004914800154504621
way/437108430,7.17,0.0013515332131249142
way/437108431,1.0,0.0013842941631012889
way/437108433,3.0,0.001182349226412289
way/437108435,6.0,0.0015753679868861635
way/437170846,3.0,0.00017102216230768268
way/437170849,6.33,0.0018646405074090866
way/437214509,9.0,0.0013575952362693201
way/437231286,8.92,0.001572467511521081
way/437362183,7.43,0.0005221711022213417
way/437363801,11.33,0.003964662301420374
way/437375883,1.75,0.0009970276726343444
way/437378654,9.08,0.0006427071527808282
way/437395327,20.5,0.002188384243797061
way/437395328,5.5,0.0018493115728585863
way/43990399,13.43,0.0032168063420327
way/43990400,58.379999999999995,0.0022077247097217322
way/440105363,1.0,4.478973096684726e-05
way/440105368,4.859999999999999,0.00011863234466985986
way/44062156,90.27,0.001005984260431075
way/44062166,291.92999999999995,0.0007344418728988634
way/44062173,8.3,0.0002218471874822449
way/44062174,9.25,0.0016149058714738907
way/44083463,2.0,0.0019285111977558667
way/44083482,1.0,0.0015108024093254094
way/44083485,10.0,0.00037254654147248547
way/44097075,70.75,0.00040149065361212054
way/441553517,2.0,0.00023320979249653038
way/441553518,6.0,0.0002411791252920931
way/44163840,115.35,0.00036582870416693153
way/44164469,53.83,0.0010703155189505527
way/44164470,96.0,0.001383827102171312
way/44164471,15.5,0.0007317695933406192
way/442591111,18.17,0.0001792603907102814
way/442591113,8.0,0.0019171307169067577
way/442591116,31.840000000000003,0.0005977319554326427
way/442591117,3.5,0.0002981064139225024
way/442591121,4.25,0.0012388041071845855
way/442591123,31.16,0.0012806715195287782
way/44331709,17.0,0.0017662218829925954
way/44331717,12.0,0.001020642601659849
way/44450078,1.0,0.00019233787978461425
way/44450080,4.0,0.00020925784336019547
way/44450082,6.03,0.00011881676796885528
way/44450083,76.75,0.0005140428143164608
way/44698161,1.0,7.889822557602025e-05
way/44698164,1.0,9.709974252989194e-05
way/44698165,465.2,0.0014310085804103948
way/44698167,5.16,0.00026997855191183143
way/44698169,4.0,0.0004418487458437763
way/448349579,9.5,0.000207631548439827
way/460377400,1.4,4.908869523224728e-05
way/460377401,4.0,0.0011407178851694857
way/461209716,6.390000000000001,0.00024134384044878916
way/46178963,2.0,7.822722478346042e-05
way/46178967,46.16,0.0008329346133782135
way/46179002,15.0,0.001316660453644783
way/46179004,1.0,5.912740481703279e-05
way/46184490,139.66000000000003,0.0011775291378307473
way/46184529,1.0,0.0015991690404832714
way/46184535,53.04,0.0017972776667357607
way/46219867,6.0,0.0008857119825814203
way/46219870,1.2,1.4412841514109831e-05
way/46219872,1.0,0.00010071146905484003
way/46219875,4.0,0.0002732062720324245
way/46219876,78.16,0.001214101832680581
way/46219878,1.0,0.0008651090856078518
way/46219880,16.5,0.001179122631454176
way/46219881,6.33,0.004062405865882412
way/462254178,13.0,0.0010205470461723347
way/46225714,22.96,0.00026656755225110666
way/46225715,2.5,0.00011860478349543752
way/46225730,2.0,9.633800893521579e-05
way/46225732,37.08,0.003389500142947579
way/46225736,3.4,0.0003858796174219847
way/46226104,12.14,0.0005551549063083676
way/463523672,34.47,0.0011883239774806412
way/463693259,29.83,0.0012912414398874186
way/464130816,9.0,0.002165511574241767
way/464783346,13.0,0.004000362265367896
way/465285770,1.14,0.00012383638398411753
way/465339766,42.33,0.002376195028865989
way/466926845,23.83,0.0005928925620521129
way/46739793,5.5,0.00020163878730787498
way/46868692,2.5,0.0011196637726676303
way/46868869,5.0,0.0006437723476242491
way/46868873,2.0,0.0005925561574695086
way/46938913,2.0,8.113584142548254e-05
way/46938915,40.83,0.001972754993322805
way/46938918,1.0,0.0009918925949845543
way/46938919,1.0,0.00017166831390551246
way/46938922,2.0,0.0008773458240532055
way/46938923,1.0,0.00033804203880823016
way/46938924,8.0,0.0012624570509413668
way/46938925,24.0,0.0018783808254629393
way/471913726,4.0,0.0005714982203413699
way/472407797,40.449999999999996,0.0010854652225954046
way/472407798,4.5,0.0011128183364823969
way/472407799,3.5,0.00046852301036193596
way/472407800,1.0,0.0004076444651938477
way/475048453,64.13,0.0018191653170412918
way/476770618,27.72,0.0014666481771569775
way/476770619,3.0,0.00022666733333017396
way/477209397,25.53,0.0011397590485864293
way/477211504,10.0,0.0013170983400129137
way/477214476,42.5,0.00093243668823633
way/477293978,6.0,0.0013878385148529161
way/477293979,10.5,0.001384466677569733
way/483808688,16.71,0.00015310940531970143
way/483817064,1.0,0.0003629501343139851
way/483872300,1.0,8.565605641536551e-05
way/484023277,8.0,0.00013875891472052407
way/484023279,89.69999999999999,0.0010374635686973112
way/484027942,5.57,0.0006039712989861863
way/484857194,1.25,0.00015050398666589945
way/48661284,4.25,0.000442688609629252
way/48661745,2.8,0.000344437091410513
way/48661746,4.0,0.000971347255476439
way/48663272,270.47999999999996,0.0010501814682815362
way/48663275,2.5,2.3169160540996253e-05
way/48663359,34.98,0.0003157339867920223
way/48663360,28.14,0.0003886828202152505
way/48663362,9.25,0.0004661574545799756
way/48663392,29.16,0.0005001343620903048
way/490786128,4.0,0.002021333048358153
way/490786129,257.1200000000001,0.001491925928083527
way/493157845,3.5,0.000529064202034789
way/493157847,1.0,8.042841538081218e-05
way/493157852,2.0,0.0005338862861144439
way/494707289,78.42,0.0009523595273433068
way/505912698,27.03,0.00023316301233337102
way/505912700,261.76000000000005,0.0012051377661751622
way/506731070,103.28999999999999,0.0015711032616076619
way/506741413,6.0,0.0005897028560079127
way/506741414,108.15999999999998,0.0017748687596820234
way/506760206,156.07,0.0010731003472091987
way/506760207,512.1599999999999,0.0014519633044797057
way/506771153,1.0,5.0990195146538875e-06
way/506774527,15.129999999999999,0.0005569826732708804
way/506774528,11.65,0.0007140315326460315
way/506774530,206.35999999999999,0.001765308985807189
way/506789018,159.64,0.0021799397975635925
way/506789019,153.98,0.0013841988628176035
way/506789020,15.17,0.00018320999279530112
way/506789021,164.01000000000002,0.0014619856323091517
way/506789022,60.879999999999995,0.0009071201615573611
way/506789023,26.21,0.0005654269284529952
way/506795544,49.67,0.001476600513966705
way/506795548,139.81,0.001431041710864831
way/506799391,847.8400000000004,0.002847558975799638
way/506799392,70.89999999999999,0.0013510432885054046
way/506799393,115.71,0.0012927034875170088
way/506801252,359.73999999999995,0.001564296350309071
way/507009475,716.4900000000001,0.0014753148775012912
way/507009476,2.0,0.00013050249039273004
way/507013986,78.17,0.0014563322749496562
way/507017523,25.5,0.0011344476152667744
way/507019456,62.67,0.0016987411182188914
way/507019457,140.57999999999998,0.001460407893409024
way/507025909,78.0,0.0015546959682066748
way/507030160,9.01,0.00025864399686772007
way/507030161,13.47,0.0002368366423110407
way/507030164,43.83,0.0002846104177592048
way/507031258,93.39999999999999,0.00025586205152323765
way/507033078,89.79,0.00039966707382094825
way/507036351,3.4,0.0003356035037722493
way/507036353,13.76,0.0001156996723421726
way/507036882,2.0,0.00019044820025764618
way/507340386,2.4,0.0001958752532578768
way/507340387,28.03,0.0006051036203444112
way/507340759,144.67999999999998,0.000646069093161745
way/507340763,4.2,0.0002472634178274296
way/507344923,55.5,0.003372908315069319
way/507344924,57.0,0.001603883454356815
way/507348415,4.0,0.0031899722109221245
way/507352621,3.0,0.001129263581487775
way/507354193,31.5,0.0015686087280168772
way/51815403,5.0,0.0003207717802892828
way/51815404,1.33,0.00011417994570354219
way/51815835,2.0,0.000386643569711631
way/520705989,1.0,0.00014826226761092002
way/522089611,3.0,0.00035470946376647475
way/525597343,20.37,0.00020040534256690886
way/525609300,13.23,0.001552838494869688
way/525609444,21.83,0.0016615830097423076
way/525611981,5.0,0.0015991163205695742
way/525613027,7.33,0.000992000312814449
way/525613028,324.5,0.0013187364993055553
way/525613029,15.0,0.0008966159401614515
way/525613162,28.11,0.00021088206050645148
way/525615043,10.86,0.000982186517063464
way/525756263,25.0,0.0008646265371096153
way/525758572,7.0,0.0001913674214674324
way/525762026,212.49000000000007,0.0006551217960798432
way/525762027,49.0,0.00039324551134506164
way/525762047,1.0,0.005211821349586322
way/525762072,65.58,0.0014223095570354079
way/525764475,4.0,0.0001730522601435339
way/525764510,46.519999999999996,0.0007864573385829357
way/525766241,25.85,0.0002449683169795245
way/525766886,6.75,0.0004548074168515002
way/525767114,4.0,0.0002015177238010121
way/525767115,37.03,0.00033802035481907524
way/525767116,16.96,0.0001761858400354129
way/525771038,22.0,0.0007140605808943572
way/528457149,45.71,0.0021463580130366717
way/528457154,1.0,5.604462512700292e-06
way/532016909,7.4,0.00012100504783570329
way/532910812,37.16,0.001163145638329831
way/532910822,1.0,5.230420633094595e-05
way/533140867,2.0,0.0015815687180833389
way/533140868,5.57,0.0006319956091706919
way/533146591,10.0,0.0005171624305514206
way/533146592,5.99,0.00012096455919115599
way/533224217,1.0,7.21803297312167e-05
way/533224220,17.83,0.00013992383509063233
way/533224221,1.67,6.817426201337668e-05
way/533224223,5.5,0.00013371629607966993
way/533224225,5.6,0.0002939367159780931
way/533345238,2.33,1.2649110637947717e-05
way/533369966,1.33,0.0002958935619450195
way/533369967,1.0,0.0010471843629302356
way/533375836,143.83,0.0013190401193844312
way/533678844,20.83,0.0015088006804327907
way/533820012,5.5,0.00013373195921455658
way/536888928,2.0,3.792636022157733e-05
way/536890183,5.86,0.0009200574112320798
way/537063254,34.14,0.001024895536538847
way/537505522,64.19,0.0010240126328430054
way/54032245,14.29,0.00045328529829268216
way/54032747,1.0,0.00012520782723077304
way/54032748,1.0,0.00011061319993350033
way/54032749,3.0,0.0001368842062953959
way/54032752,15.04,0.00011240556920363593
way/54032753,22.16,0.0001523817169680798
way/54032755,39.47,0.0002446271837061147
way/54032757,13.97,0.0002501193589478285
way/54032783,1.5,0.00040670118023214803
way/54032790,12.66,0.0005755368559962638
way/54033126,1.0,0.00034341683126503487
way/54033127,2.0,0.0001263572587577509
way/54033130,18.17,0.0004433364739997765
way/54048682,2.0,8.027677124735026e-05
way/540654513,1.0,4.183873805017205e-05
way/540665110,1.0,0.0002255404620031618
way/540671067,119.31,0.0017341763956778553
way/540679583,1.83,0.00018274651843799134
way/540775706,30.92,0.0002968597458260753
way/540775713,1.0,4.756490302492307e-05
way/540775717,3.0,6.061319988746425e-05
way/540775721,1.0,0.00010222587735052391
way/540775722,3.71,0.00010572199391980345
way/540775727,31.58,0.0003091127688683948
way/540775742,26.47,0.0002877521728023775
way/541006158,1.5,0.0001750100568542368
way/541022562,2.0,7.629815331091421e-05
way/541022563,15.83,0.0009974337418043
way/541022564,4.57,0.00026121637977017504
way/541023283,59.31999999999999,0.0009996793093384128
way/541024212,5.29,0.0003131422791947504
way/541028194,1.0,2.9110994487224315e-05
way/541031468,1.5,0.002107045286647088
way/541031475,10.0,0.00028887465343459495
way/541031709,108.41000000000001,0.0018335991368592646
way/541033784,2.5,5.686534496949777e-05
way/541178555,29.03,0.0002759082607468179
way/541182853,1.0,2.6617663311255314e-05
way/541182854,7.140000000000001,0.00039516139885409146
way/541184525,1.0,4.681388683336534e-05
way/541189417,1.25,6.304038388132186e-05
way/541312724,1.0,4.647967296921044e-05
way/541312725,7.5,0.0006712778001352965
way/541443501,6.1,0.00014393626940254408
way/541443502,10.83,7.598849309855215e-05
way/541447628,9.8,0.0006868010061029551
way/541448455,38.059999999999995,0.00027420448305409494
way/541450698,1.0,0.00011286000177218334
way/541845323,11.0,0.0003465649974771644
way/541845785,5.84,0.00033139694066421663
way/542405789,84.0,0.00162943306483179
way/542406873,1.0,8.001599839709747e-05
way/543031888,1.0,0.0001498832879363423
way/543031889,4.0,0.00043962027012331054
way/543031890,1.0,0.00020066140636076945
way/543418255,2.58,0.0003680336859270123
way/543418256,7.5,0.0015964651736057659
way/543479580,3.0,0.00018233938109036272
way/543554120,1.0,8.062257727943306e-06
way/543583502,7.33,0.004135140107705416
way/543944194,61.57,0.0019603935124790028
way/544517782,1.0,1.6430459519522745e-05
way/546766365,6.33,0.0005171040175533678
way/547005483,2.0,2.601922366072475e-05
way/547005484,2.0,9.301948670475802e-05
way/547651108,69.4,0.0008545105390102859
way/547651109,282.03000000000003,0.0013085606914528952
way/55464780,14.83,0.00019952867302924958
way/557378597,12.29,0.0003990057123657879
way/557565367,5.0,0.004197835693423649
way/559948395,5.0,0.0005448742699186066
way/560066927,33.5,0.00023376776273588342
way/560677019,406.86,0.00212359079157365
way/560727695,4.0,0.0058143463021430326
way/561098820,46.66,0.002010492840452206
way/561187726,1.0,0.00043308992139469074
way/561242794,112.86,0.0007505749396252207
way/561299420,27.33,0.0016568089820505059
way/561299421,52.48,0.0007291089377305699
way/561301304,2.0,8.735080321632139e-05
way/561301306,19.5,0.0016974644239009758
way/561623202,4.5,0.0001236790723846915
way/561774333,36.019999999999996,0.0007464920892436848
way/561855153,5.0,0.0007921183099183719
way/562376254,2.0,0.00017858849493240618
way/562376255,21.92,0.0014053974026206923
way/562376256,4.0,0.0032983947284107437
way/562442436,33.67,0.003909867528354402
way/562442437,5.0,0.0035797396922713593
way/562461639,1.0,0.0005642402679695646
way/562689978,25.44,0.00030807788257656627
way/562726482,1.0,0.00041867320188919
way/562937822,1.0,0.003086384775104275
way/562937856,2.25,0.0033064858989517295
way/562938287,11.43,0.000307330375537264
way/562938296,46.03,0.00034287464965315875
way/563006349,48.53,0.0006604197171422017
way/563006350,6.0,0.0003118430454301959
way/563006351,67.99000000000001,0.0003258288502927441
way/563225372,14.97,0.00015430719705384
way/563225373,7.33,0.00010660601434258688
way/563225374,2.25,6.833462793527584e-05
way/563225375,1.0,5.383539727817617e-05
way/563225376,15.169999999999998,0.00019275315626090546
way/563301896,1.0,0.00010202475190757168
way/563301897,10.33,0.0006696717520104084
way/563531584,56.66,0.002048446339972287
way/563533238,2.0,7.185492328814661e-05
way/563533835,156.01000000000002,0.0014098855120091385
way/563533861,40.38,0.0003520044765051331
way/563534017,6.0,0.00019640086781832987
way/563535948,1.0,7.011027026255259e-05
way/563535949,1.67,0.00032051686383678804
way/563535954,1.0,6.378228593577634e-05
way/563535955,2.33,0.00025124975622437223
way/563537705,36.83,0.0009981962450915094
way/563537707,17.8,0.0022386718379566106
way/563539374,13.33,0.00021215505678238403
way/563540044,57.26,0.0013453498969275986
way/563540048,6.0,0.0004457596440963104
way/563540325,21.07,0.0002401763527970377
way/563543435,182.85999999999999,0.0009300391653432056
way/563543436,1.0,8.57962701691523e-06
way/563543437,19.75,0.0012079297240333781
way/563543438,8.5,0.0010279797036473015
way/563544594,1.0,0.0005315970748652895
way/563544595,1.0,0.00011180791566282435
way/563545373,100.06,0.00044050026815903727
way/563545374,82.14,0.0006281864460941577
way/563545376,11.33,0.000583730489021904
way/563545377,9.33,0.00036838679713728436
way/563545714,1.0,5.14198405299061e-05
way/563545718,1.5,9.148928899436616e-05
way/563545719,1.0,8.778382538430686e-05
way/563545720,2.0,5.89614406662376e-05
way/563546231,14.870000000000001,0.001320971439230415
way/563546237,11.0,0.001645615077992204
way/563546242,98.26,0.0014114309119429532
way/563546244,1.0,5.799120620716948e-05
way/563546417,32.04,0.0003573827018836868
way/563546418,3.0,4.883007966894036e-05
way/563547883,4.5,0.0004626729498493375
way/563547884,1.0,0.000199240382447731
way/563551374,4.25,0.00014456805026745792
way/563551375,1.0,2.236067978209548e-06
way/563551378,4.2,0.00032476840810784674
way/563551379,2.0,0.0002062206219620054
way/563551380,10.03,0.00018894193338191026
way/563551381,2.0,2.4224367874378994e-05
way/563554851,2.0,6.272960471729099e-05
way/563554856,7.58,0.00023342012624134062
way/563554861,1.0,5.708563742695765e-05
way/563984030,42.38,0.0003352319347887473
way/564186903,45.410000000000004,0.0006382953384109547
way/564256413,9.71,0.00017137294514158995
way/564271666,149.34,0.0017408785724995807
way/564295951,1.0,2.2345021821874582e-05
way/564301058,2.0,0.0003023366930041912
way/564301059,12.5,0.0007958785322563695
way/564371118,3.25,0.0011553071645011572
way/564371698,40.83,0.0027842026943130033
way/564407509,2.33,0.0002257063133911455
way/564407510,1.0,0.0001499536595075941
way/564407916,5.83,0.000867398201195669
way/564667412,3.67,0.0007302810628291295
way/564911738,2.0,0.00019879784376182187
way/564916015,8.809999999999999,0.0003751079340326784
way/564916955,158.42000000000002,0.00120576345520863
way/564916958,47.089999999999996,0.0003801652787811496
way/564916963,5.0,9.232764804037424e-05
way/564920350,5.17,0.0003298957714209732
way/564972239,69.07,0.0009692430545187006
way/564972240,9.86,0.0011139212077261472
way/564981069,5.83,0.0002939407415636741
way/564981077,27.8,0.0005564502012385597
way/565002593,2.67,0.005001610784807333
way/565014515,1.0,4.472135969129671e-06
way/565014516,35.82,0.0009913128560252475
way/565014519,1.0,0.00032738607178479505
way/565127519,2.5,4.977238190257941e-05
way/565127520,1.0,0.00040678692211472455
way/565127521,1.0,1.481249472475768e-05
way/565360148,1.0,0.0002419041959155188
way/568050146,3.0,0.0012939941207510226
way/568173611,1.0,0.0014453682195178699
way/568173965,86.80999999999999,0.0011098504129469554
way/569514068,15.33,0.0001502410915225371
way/569529892,1.33,0.0007605662364379408
way/569534449,38.58,0.001420382571124954
way/569536151,421.21999999999997,0.0019434668080527996
way/569540441,108.75999999999999,0.0008381832468999046
way/569540442,141.82999999999998,0.0008085276160129896
way/569540443,444.3500000000001,0.001925895997676295
way/569543941,77.30000000000001,0.0011481171209916793
